ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
11503283,In selection,< 20 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[0],Others,Student,2021,2022,,,Support,,Candidate notification,,,,,,,,26-28K,,,,,,,,,2.0,,,
11503283,In selection,< 20 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[0],Others,Student,2021,2022,,,Support,,Technical interview,,RS22.0964,3 - High,,,,,26-28K,,,,,,2.0,2.0,2.0,2.0,3.0,1.0,
11503283,In selection,< 20 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[0],Others,Student,2021,2022,,,Support,,BM interview,OK (live),RS22.0878,3 - High,,,,,26-28K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11467388,In selection,26 - 30 years,SESSA CILENTO » Salerno ~ Campania,Male,,MECHANICAL ENGINEER,Biomedical Engineering,Three-year degree,[0],,Commissioning Manager,2022,2022,FW developer,,Engineering,,CV request,,,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[0-1],,36-38K,,Informatics,,,,,,,,3.0,,
11467388,In selection,26 - 30 years,SESSA CILENTO » Salerno ~ Campania,Male,,MECHANICAL ENGINEER,Biomedical Engineering,Three-year degree,[0],,Commissioning Manager,2022,2022,FW developer,,Engineering,,Sending SC to customer,OK,RS23.0903,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[0-1],,36-38K,,Informatics,,,,3.0,2.0,,2.0,,,
11467388,In selection,26 - 30 years,SESSA CILENTO » Salerno ~ Campania,Male,,MECHANICAL ENGINEER,Biomedical Engineering,Three-year degree,[0],,Commissioning Manager,2022,2022,FW developer,,Engineering,,Contact note,,,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[0-1],,36-38K,,Informatics,,,,,3.0,,,,,
11467388,In selection,26 - 30 years,SESSA CILENTO » Salerno ~ Campania,Male,,MECHANICAL ENGINEER,Biomedical Engineering,Three-year degree,[0],,Commissioning Manager,2022,2022,FW developer,,Engineering,,BM interview,OK (live),RS22.0290,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[0-1],,36-38K,,Informatics,,,,3.0,1.0,1.0,2.0,1.0,1.0,4.0
11467388,In selection,26 - 30 years,SESSA CILENTO » Salerno ~ Campania,Male,,MECHANICAL ENGINEER,Biomedical Engineering,Three-year degree,[0],,Commissioning Manager,2022,2022,FW developer,,Engineering,,BM interview,OK (live),RS23.0903,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[0-1],,36-38K,,Informatics,,,,1.0,1.0,,1.0,1.0,,3.0
1317780,Imported,40 - 45 years,BRINDISI » Brindisi ~ Puglia,Male,,MECHANICAL DESIGNER,Automotive Engineering,Five-year degree,[0-1],Services and Information Systems,Financial Planning & Analysis Intern,2022,,,,,,Contact note,KO (retired),,3 - High,,,,,,,,,,,,,3.0,,1.0,,
1317780,Imported,40 - 45 years,BRINDISI » Brindisi ~ Puglia,Male,,MECHANICAL DESIGNER,Automotive Engineering,Five-year degree,[0-1],Services and Information Systems,Financial Planning & Analysis Intern,2022,,,,,,BM interview,OK (live),RS23.0903,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0
1317780,Imported,40 - 45 years,BRINDISI » Brindisi ~ Puglia,Male,,MECHANICAL DESIGNER,Automotive Engineering,Five-year degree,[0-1],Services and Information Systems,Financial Planning & Analysis Intern,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1317780,Imported,40 - 45 years,BRINDISI » Brindisi ~ Puglia,Male,,MECHANICAL DESIGNER,Automotive Engineering,Five-year degree,[0-1],Services and Information Systems,Financial Planning & Analysis Intern,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1317780,Imported,40 - 45 years,BRINDISI » Brindisi ~ Puglia,Male,,MECHANICAL DESIGNER,Automotive Engineering,Five-year degree,[0-1],Services and Information Systems,Financial Planning & Analysis Intern,2022,,,,,,Economic proposal,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0
13400128,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Candidate notification,,,,,,,,,,,,,,3.0,,3.0,,,,
13400128,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Candidate notification,,,,,,,,,,,,,,2.0,2.0,,,2.0,2.0,3.0
13400128,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,BM interview,OK,RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9117690,Hired,20 - 25 years,BARI » Bari ~ Puglia,Female,,"MATLAB, SIMULINK, PYTHON,, OFFICE, VI -GRADE, LABVIEW",Mechanical engineering,Five-year degree,[0],Services and Information Systems,,2021,,,,,,Contact note,,,,,,,,,,,,26-28 K,Not available,,,,,,,
9117690,Hired,20 - 25 years,BARI » Bari ~ Puglia,Female,,"MATLAB, SIMULINK, PYTHON,, OFFICE, VI -GRADE, LABVIEW",Mechanical engineering,Five-year degree,[0],Services and Information Systems,,2021,,,,,,Candidate notification,,RS22.0308,,,,,,,,,,26-28 K,Not available,,,,,,,
9117690,Hired,20 - 25 years,BARI » Bari ~ Puglia,Female,,"MATLAB, SIMULINK, PYTHON,, OFFICE, VI -GRADE, LABVIEW",Mechanical engineering,Five-year degree,[0],Services and Information Systems,,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,26-28 K,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,Inadequate CV,,RS21.1081,,,,[3-5],20-22K,,Three-year degree,,,,,,,,,,2.0,
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,Contact note,,RS19.0367,2 - Medium,,,[3-5],20-22K,,Three-year degree,,,,,,2.0,2.0,3.0,3.0,3.0,
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[3-5],20-22K,,Three-year degree,,,,,1.0,1.0,1.0,,1.0,1.0,1.0
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[3-5],20-22K,,Three-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[3-5],20-22K,,Three-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,BM interview,OK (live),RS23.1125,,,,[3-5],20-22K,,Three-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5820507,In selection,26 - 30 years,BERGAMO » Bergamo ~ Lombardy,Female,,,Mechanical engineering,Five-year degree,[3-5],,,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[3-5],20-22K,,Three-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4236390,Economic proposal,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Other,Three-year degree,[0],Others,,2020,2022,,Turin,Engineering,,Contact note,OK,RS22.0630,,The Consultant will be included within the team supporting the Client and will have the possibility of developing multiple software applications dedicated to the context of Flight Simulators or Unmanned Aerial Systems.,,[0-1],,,Five-year degree,,,,,,,,,,1.0,
4236390,Economic proposal,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Other,Three-year degree,[0],Others,,2020,2022,,Turin,Engineering,,CV request,,RS23.1160,,The Consultant will be included within the team supporting the Client and will have the possibility of developing multiple software applications dedicated to the context of Flight Simulators or Unmanned Aerial Systems.,,[0-1],,,Five-year degree,,,,,,,,,,,
4236390,Economic proposal,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,,Other,Three-year degree,[0],Others,,2020,2022,,Turin,Engineering,,BM interview,OK (live),RS23.0903,3 - High,The Consultant will be included within the team supporting the Client and will have the possibility of developing multiple software applications dedicated to the context of Flight Simulators or Unmanned Aerial Systems.,,[0-1],,,Five-year degree,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,CV request,OK (live),RS22.1324,,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,,,,3.0,,,3.0
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Contact note,,RS21.0705,,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,,,,2.0,,3.0,3.0
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Contact note,,,2 - Medium,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,3.0,3.0,2.0,2.0,,2.0,
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Qualification Meeting,,,,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,2.0,2.0,2.0,2.0,3.0,3.0,
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Sending SC to customer,OK,,,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,2.0,2.0,2.0,,,2.0,2.0
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Inadequate CV,,,,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,2.0,4.0,,,2.0,,
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,Research association,OK,RS23.0903,2 - Medium,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,1.0,2.0,1.0,1.0,1.0,1.0,3.0
11754474,QM,26 - 30 years,PADUA » Padua ~ Veneto,Male,,"-, ALTAIR, NASTRAN - PATRAN, NASTRAN, PATRAN, SOLIDWORKS",Automation/Mechatronics Engineering,Five-year degree,[0],Others,,2021,2022,,,,,BM interview,OK (live),RS23.0903,,,"Matlab/Simulink Aeronautical background, preferable Helicopters.",,22-24K,,Three-year degree,,,,34-36 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6639634,Imported,26 - 30 years,TIGLIOLE » Asti ~ Piedmont,Female,,"ANGULA 7, SCSS, HTML5, ANGULAR, ANGULAR JS, C++, JAVA, MONGO DB, SW, WEB, WEB APPLICATIONS",chemical engineering,Five-year degree,[1-3],,Fresh graduate,2021,,,,,,Candidate notification,,,2 - Medium,,,[3-5],24-26K,,Five-year degree,,Turin,,,,2.0,,,,,3.0
6639634,Imported,26 - 30 years,TIGLIOLE » Asti ~ Piedmont,Female,,"ANGULA 7, SCSS, HTML5, ANGULAR, ANGULAR JS, C++, JAVA, MONGO DB, SW, WEB, WEB APPLICATIONS",chemical engineering,Five-year degree,[1-3],,Fresh graduate,2021,,,,,,,,,,,,[3-5],24-26K,,Five-year degree,,Turin,,,,,,,,1.0,
6639634,Imported,26 - 30 years,TIGLIOLE » Asti ~ Piedmont,Female,,"ANGULA 7, SCSS, HTML5, ANGULAR, ANGULAR JS, C++, JAVA, MONGO DB, SW, WEB, WEB APPLICATIONS",chemical engineering,Five-year degree,[1-3],,Fresh graduate,2021,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,[3-5],24-26K,,Five-year degree,,Turin,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2675815,Imported,26 - 30 years,MOGLIANO VENETO » Treviso ~ Veneto,Female,,,Mechanical engineering,master's degree,[0],Others,Unemployed,2022,,RS19.0793 - Software Developer,,,Support Advanced,Contact note,,,3 - High,The Consultant will be included within the team supporting the Client and will have the possibility of developing multiple software applications dedicated to the context of Flight Simulators or Unmanned Aerial Systems.,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,34-36K,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,,Not available,,1.0,1.0,,,,,3.0
2675815,Imported,26 - 30 years,MOGLIANO VENETO » Treviso ~ Veneto,Female,,,Mechanical engineering,master's degree,[0],Others,Unemployed,2022,,RS19.0793 - Software Developer,,,Support Advanced,BM interview,OK (live),RS22.0887,3 - High,The Consultant will be included within the team supporting the Client and will have the possibility of developing multiple software applications dedicated to the context of Flight Simulators or Unmanned Aerial Systems.,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of Electric and Hybrid Motors - Knowledge of tools: Matlab, Simulink (Stateflow) very GOOD required - Previous knowledge in the automotive field (Vehicle Dynamics); - Knowledge of basic electrical engineering - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",,,34-36K,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12360645,First contact,26 - 30 years,GENOA » Genoa ~ Liguria,Male,,,Electrical Engineering,Five-year degree,[1-3],Others,,2022,,,,,,CV request,,,,,,,,,,,,,,1.0,,,,,,
12360645,First contact,26 - 30 years,GENOA » Genoa ~ Liguria,Male,,,Electrical Engineering,Five-year degree,[1-3],Others,,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,2.0,1.0,,,
12360645,First contact,26 - 30 years,GENOA » Genoa ~ Liguria,Male,,,Electrical Engineering,Five-year degree,[1-3],Others,,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,CV request,,RS21.1148,,,,,,,,,,,,,,,,,,
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,Candidate notification,OK (hired),,,,,,,,,,,,,,,,2.0,,,
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,Sending SC to customer,,RS22.0347,2 - Medium,,,,,,,,,,,,,,,,2.0,3.0
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,Contact note,,RS21.0678,,,,,,,,,,,,,2.0,2.0,,,,1.0
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,Sending SC to customer,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13824280,In selection,26 - 30 years,ROMANIA » (STATE) ~ (OVERSEAS),Male,,CTF,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Services and Information Systems,Master's degree in biomedical engineering December 2023,2022,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14061456,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,PHYSIC,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Automotive,SW & Test Engineer,2021,,,,,,BM interview,,RS19.0889,,,,,,,,,,,,,3.0,2.0,,,,4.0
14061456,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,PHYSIC,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Automotive,SW & Test Engineer,2021,,,,,,Inadequate CV,,RS23.0903,3 - High,,,,,,,,,,,2.0,1.0,,,,,3.0
14061456,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Male,,PHYSIC,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Automotive,SW & Test Engineer,2021,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1204136,In selection,31 - 35 years,ROME » Rome ~ Lazio,Male,,,Mechanical engineering,Five-year degree,[7-10],Others,Business Manager,2022,,,,,,Inadequate CV,,RS22.0781,,,,,,,,,,,,,,,,3.0,2.0,
1204136,In selection,31 - 35 years,ROME » Rome ~ Lazio,Male,,,Mechanical engineering,Five-year degree,[7-10],Others,Business Manager,2022,,,,,,BM interview,OK,RS21.1283,,,,,,,,,,,,1.0,1.0,2.0,,3.0,2.0,3.0
1204136,In selection,31 - 35 years,ROME » Rome ~ Lazio,Male,,,Mechanical engineering,Five-year degree,[7-10],Others,Business Manager,2022,,,,,,BM interview,OK (live),RS23.0914,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12212184,Imported,26 - 30 years,LIVORNO » Livorno ~ Tuscany,Male,,X,Civil/Civil and Environmental Engineering,Five-year degree,[0],Aeronautics, Simulation Manager for Galileo satellites & ground Operations,2022,,RS19.0491 - Business Manager,,,,Contact note,,,,,,,,,,,,,,,2.0,,,,,1.0
12212184,Imported,26 - 30 years,LIVORNO » Livorno ~ Tuscany,Male,,X,Civil/Civil and Environmental Engineering,Five-year degree,[0],Aeronautics, Simulation Manager for Galileo satellites & ground Operations,2022,,RS19.0491 - Business Manager,,,,Contact note,,,,,,,,,,,,,,,,,,,,
12212184,Imported,26 - 30 years,LIVORNO » Livorno ~ Tuscany,Male,,X,Civil/Civil and Environmental Engineering,Five-year degree,[0],Aeronautics, Simulation Manager for Galileo satellites & ground Operations,2022,,RS19.0491 - Business Manager,,,,Candidate notification,OK,RS23.0903,3 - High,,,,,,,,,,,,,3.0,1.0,1.0,1.0,
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,Contact note,OK,RS23.0865,2 - Medium,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,,2.0,,,,,
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,CV request,,,,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,,,,,,,
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,Contact note,OK,RS22.0270,,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,2.0,2.0,1.0,1.0,2.0,3.0,1.0
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,HR interview,,RS23.0050,3 - High,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,,1.0,1.0,,,1.0,1.0
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,HR interview,OK (live),RS23.0903,3 - High,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,BM interview,OK (live),RS23.0903,,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,1.0,1.0,1.0,1.0,2.0,1.0,1.0
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,BM interview,OK (live),RS23.0903,3 - High,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14873899,First contact,26 - 30 years,UDINE » Udine ~ Friuli Venezia Giulia,Male,,"QUALITY, AUTO, SOLIDWORKS, NX, INVENTOR, ANSYS, ADAMS, MATLAB",Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Oil and Gas,Graduating student,2019,,,,,,BM interview,OK (live),RS23.0903,3 - High,"Project Engineer - Milan, Pomezia, Poggibonsi",vivier,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,Contact note,,RS21.0367,,,,,,,,,,,,,,2.0,,,,2.0
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,Candidate notification,,RS23.0235,,,,,,,,,,,,,,,,,3.0,
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,CV request,,RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,BM interview,OK (live),RS23.0903,3 - High,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0
7423415,In selection,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Other scientific subjects,Three-year degree,[0],,Graduating student,2022,,,,,,BM interview,,RS23.0903,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
